UUID,Headline,Link,Content,Category,DateTime,Positive,Negative
068b8af4-fc5e-4eb0-b5fd-4dd17b609dfa,"KJo on 23 years of Kabhi Khushi Kabhie Gham: One of those pinch me moments…Karan Johar celebrated 23 years of the iconic movie Kabhi Khushi Kabhie Gham. On Saturday, the filmmaker shared stills from the film with a heartfelt note on Instagram. ",https://www.indiatoday.in/movies/bollywood/story/karan-johar-on-23-years-of-shah-rukh-khan-amitabh-bachchan-kabhi-khushi-kabhie-gham-2649801-2024-12-14,"Filmmaker Karan Johar celebrated 23 years of Kabhi Khushi Kabhie Gham by sharing stills from the iconic film. KJo expressed heartfelt gratitude to the fans, cast, and crew of K3G and fondly reminisced about working on set with ""legends."" Released in 2001, the film marked Karan's second directorial venture after Kuch Kuch Hota Hai. Karan's note read, ""23 years!!! Phew. Truly one of those pinch me moments - right now & even back then. Being on set with these legends!! It was my second film as a director and I think I was immensely fortunate that this magnanimous cast and the entire crew put in so much faith in me to deliver Khushi & Gham in abundance (sic)."" He added, ""The biggest shout out goes to the audience, the fans, our family - who continue to watch our film and recite every dialogue, dance on every song and keep this film alive in its truest sense. THANK YOU (sic).""  Here's the post: 



 

 
 


 


View this post on Instagram

 


 
 
 


 
 


 
 
 



 
 

A post shared by Karan Johar (@karanjohar)


 A post shared by Karan Johar (@karanjohar)
 Several actors and celebrities reacted to Karan's post. Check out a few of the comments here: 
 


 Kabhi Khushi Kabhie Gham, directed by Karan Johar, is a timeless Bollywood classic about love, family, and relationships. Featuring an ensemble cast of Amitabh Bachchan, Jaya Bachchan, Shah Rukh Khan, Kajol, Hrithik Roshan, and Kareena Kapoor, the film beautifully explores emotional bonds, generational conflicts, and the enduring strength of family ties.Published By: Anisha RaoPublished On: Dec 14, 2024ALSO READ |  Someone edited this 'K3G' scene with 'Saari Duniya Jalaa...'. You'll watch it on loopMust Watch 
",bollywood,2024-12-14T14:29:00,17.2,0.7
6355b289-2ab9-4219-8f70-0fc3391ebcd4,Rani Mukerji's Mardaani 3 to release in theatres in 2026The makers of the upcoming film Mardaani 3 announced that the film will release in theatres in 2026. Actor Rani Mukerji will reprise her role as Shivani Shivaji Rao. ,https://www.indiatoday.in/movies/bollywood/story/rani-mukerji-mardaani-3-to-release-in-2026-2649254-2024-12-13,"YRF announced that Rani Mukerji's highly anticipated Mardaani 3 will release in theatres in 2026. The announcement was made on the release anniversary of Mardaani 2, with a poster shared on social media. The film will go on floors in April 2025.  Alongside the poster, the makers wrote, ""The wait is over! #RaniMukerji is back as the fierce Shivani Shivaji Roy in #Mardaani3. In cinemas 2026 (sic)."" The cop thriller, which stars Rani as the protagonist, has previously seen two successful installments.  Check out the post here:



 

 
 


 


View this post on Instagram

 


 
 
 


 
 


 
 
 



 
 

A post shared by Yash Raj Films (@yrf)


 A post shared by Yash Raj Films (@yrf)
 Talking about the film, Rani, who will play Shivani Shivaji Roy, said, “I’m thrilled to announce that we are starting shooting Mardaani 3 in April 2025! It is always special to wear the police uniform and play a character that has only given me love. I’m proud to essay the character of this feisty cop again in Mardaani 3 as a tribute to all the unsung, brave, self-sacrificing cops who work tirelessly every single day to keep us safe.” She continued, ""When we set out to make Mardaani 3, we were hoping that we could find a script that would take the experience of watching a Mardaani franchise film higher. I am really excited about what we have at hand, and I’m only hoping that the audience too feels the same after watching Mardaani 3 in theatres."" The actor added, ""Mardaani is an extremely loved franchise, and we have a certain responsibility to deliver to the expectations that people have. We will do our best to live up to this. Mardaani 3 is dark, deadly and brutal. So, I’m intrigued to find out the response of the people towards our film. I hope they shower this film with the same amount of love that they have always given."" 'Mardaani' Part 1 released in 2014. The film expanded with a sequel in 2019. Both of these films were massive hits at the box office.Published By: Anisha RaoPublished On: Dec 13, 2024ALSO READ |  Mardaani 2 Movie Review: Rani Mukerji gets the perfect nemesis in Vishal JethwaMust Watch 
   'Mardaani' Part 1 released in 2014. The film expanded with a sequel in 2019. Both of these films were massive hits at the box office.Published By: Anisha RaoPublished On: Dec 13, 2024ALSO READ |  Mardaani 2 Movie Review: Rani Mukerji gets the perfect nemesis in Vishal JethwaMust Watch 
",bollywood,2024-12-13T12:21:00,14.6,0.8
235d66ee-56ed-474b-a9c9-82a4706103cc,"SRK shares sweet birthday wish for 'coolest and bossest' RajinikanthSuperstar Shah Rukh Khan on Thursday shared the sweetest birthday wish for megastar Rajinikanth. Sharing a photo of himself with the icon, SRK called Rajinikanth 'remarkably simple' and 'inspiring.'",https://www.indiatoday.in/movies/bollywood/story/shah-rukh-khan-shares-sweet-birthday-wish-for-coolest-and-bossest-rajinikanth-2649125-2024-12-13,"Superstar Shah Rukh Khan on Thursday shared a heartfelt birthday wish for Rajinikanth. Sharing a photo of the two of them on his social media handle, SRK addressed Rajinikanth as the 'coolest.' ""To the coolest of the cool. The bossest of all the bosses. The man, the legend and an absolutely remarkably simple man, despite being the Superest of Stars!! Sir, thank u for inspiring us. Be healthy and know u are respected and loved too much. Have a great birthday @rajinikanth sir (sic),"" wrote Shah Rukh Khan on Instagram.  See SRK's post for the actor here:



 

 
 


 


View this post on Instagram

 


 
 
 


 
 


 
 
 



 
 

A post shared by Shah Rukh Khan (@iamsrk)


 A post shared by Shah Rukh Khan (@iamsrk)
 Fans were quick to react as one of them wrote in the comment box, ""SRK’s love for Rajinikanth."" Another user mentioned, ""Two legends in one frame,"" while many others posted fire and heart emojis.  On the work front, while Rajinikanth is awaiting the release of Lokesh Kanagaraj's highly-anticipated Coolie, Shah Rukh Khan recently announced the Sujoy Ghosh film, King, where he will be seen sharing screen space with his daughter and actor Suhana Khan for the first time. Published By: Anvita SinghPublished On: Dec 13, 2024ALSO READ |  Priyanka Chopra on working in SRK's Don: I tasted blood a little bitTrending Reel 
",bollywood,2024-12-13T00:07:00,22.3,0.8
7a6b5bc7-1ac9-4082-9abd-f89c4ca4715f,"Akshay Kumar injures his eye on Housefull 5 set: ReportBollywood star Akshay Kumar reportedly suffered from an eye injury while shooting for the comedy, Housefull 5. The incident took place while the actor was filming a stunt sequence. ",https://www.indiatoday.in/movies/bollywood/story/akshay-kumar-injures-his-eye-on-housefull-5-set-2649059-2024-12-12,"Actor Akshay Kumar, who is presently filming Housefull 5 in Mumbai, encountered an accident while performing a stunt for the movie. It has been reported that the actor sustained an eye injury during the incident. According to Hindustan Times, an object struck Akshay's eye while he was engaged in a stunt. An ophthalmologist was immediately summoned to the set, who treated the eye with a bandage and advised him to rest. Despite the injury, the shoot continued with the other actors. Akshay, however, is determined to return to the set soon as the film is nearing completion, and he wishes to avoid any delays. Housefull 5 boasts an ensemble cast, including series regulars Akshay Kumar and Riteish Deshmukh, along with the return of Abhishek Bachchan, Shreyas Talpade, Chunky Panday, and Nargis Fakhri. New additions to the cast feature Fardeen Khan, Dino Morea, Johnny Lever, Jackie Shroff, Sanjay Dutt, Nana Patekar, Sonam Bajwa, Chitrangda Singh, and Soundarya Sharma. The film commenced production earlier this year in Europe, with the cast spending 40 days filming on a cruise ship that sailed from Newcastle to Spain, Normandy, Honfleur, and back to Plymouth. Directed by Tarun Mansukhani, Housefull 5 is slated for a release on June 6, 2025.Published By: Anvita SinghPublished On: Dec 12, 2024ALSO READ |  No Hera Pheri: Suniel Shetty, Paresh Rawal, Akshay Kumar reunite for Kudo eventTrending Reel 
",bollywood,2024-12-12T22:14:00,4.1,7.3
6b67f197-8203-48fb-bc5f-621473e06508,"Preity Zinta's sweet BTS moment from Dil Chahta Hai: A chocolate croissant to rescuePreity Zinta shared a heartwarming behind-the-scenes story from the shoot of Dil Chahta Hai, highlighting a moment of hunger and humour that ended with a chocolate croissant. ",https://www.indiatoday.in/movies/bollywood/story/preity-zinta-sweet-bts-moment-from-dil-chahta-hai-a-chocolate-croissant-to-rescue-2649030-2024-12-12,"Preity Zinta recently shared a behind-the-scenes (BTS) moment from her film Dil Chahta Hai, offering a nostalgic glimpse into the making of one of Bollywood's most loved movies. The picture, which features Zinta on set, was taken during the shoot of the song Jane Kyu Log in Sydney. In her Instagram post, Preity fondly recalled the moment when the photo was captured. She shared that, like most shoots, they were working under a tight schedule and had to wrap up quickly. “We were shooting the song 'Jaane Kyu Log Pyar Karte Hai' in Sydney,” she wrote, “and like all shoots, we had to hurry & finish within a certain time frame, so everyone was focused on finishing the shoot as soon as possible.” However, the actress humorously revealed that she had missed breakfast that morning and, unsurprisingly, all she could think about was food. “I was starving,"" she admitted. ""Once the shoot was over, I was asked to do a few stills/photos. I made a face and said I’m starving. Can we do this later?” Preity added, sharing her relatable hunger-driven frustration.



 

 
 


 


View this post on Instagram

 


 
 
 


 
 


 
 
 



 
 

A post shared by Preity G Zinta (@realpz)


 A post shared by Preity G Zinta (@realpz)
 As she was about to do the photoshoot, someone on set suggested a fun way to get her in the mood for the shot. “Someone said, 'It will only take a second. Just look at the camera and think of a yummy chocolate croissant...' And that’s exactly what I did when this photo was taken,” Preity recalled. The candid moment has stayed with her, and she expressed how the photo always serves as a reminder to enjoy and appreciate the little things in life that bring joy. ""This photo always reminds me of enjoying & appreciating the little things that bring us so much joy,"" she reflected. Preity concluded her post with a warm invitation to her followers to share what brings them joy. ""Tell me what makes you smile like that? I’d love to know,"" she wrote, sparking a conversation with her fans about the small pleasures that light up their lives. The post not only gives fans a rare insight into the making of Dil Chahta Hai. From memorable moments on set to the joy of indulging in a simple chocolate croissant, Zinta’s reflection serves as a reminder to cherish life’s little pleasures.Published By: shweta keshriPublished On: Dec 12, 2024Must Watch 
",bollywood,2024-12-12T21:12:00,18.9,4.3
aef00406-6fd1-449f-b0aa-0059fd09ade9,Anees Bazmee recalls being Raj Kapoor's assistant director: He breathed cinemaDirector Anees Bazmee opens up about being iconic filmmaker Raj Kapoor's former assistant director. Bazmee had assisted Kapoor on Prem Rog. ,https://www.indiatoday.in/movies/bollywood/story/anees-bazmee-recalls-being-raj-kapoor-assistant-director-2648884-2024-12-12,"Not many know that blockbuster director Anees Bazmee started his career as Raj Kapoor's assistant director. As the world celebrates the legendary filmmaker's centenary, Bazmee exclusively spoke to India Today Digital about his learning and time with the maverick and whether he incorporates those in his own films. The Bhool Bhulaiyaa 3 director shared that he met Raj Kapoor through a senior writer. As he was starting work on Prem Rog, Kapoor let him join the team, and that's how the journey began. Talking about what he observed and learnt being around Raj Kapoor, Bazmee said, ""His passion. It was something else. He slept, ate, and walked cinemas. He actually breathed and lived cinema. He could only make these great films because of his love towards the craft. He had such a big vision, and he knew how to translate that on screen through camera."" When asked if he managed to use all these learnings to make films like him, the Welcome director sheepishly said, ""Not at all, because I could never do that. He was a genius and no one could ever match up to his skills. But I truly feel that whatever little I have achieved, it's all because I started with him. I have often wondered if he was around when I made films. I would have been in seventh heaven then. I remember when I was writing, and then directing my first film, I often lamented that he could never see his student walking on the same path."" Bazmee also shared that Raj Kapoor was very particular about his assistants being treated the same way, ""We also got to travel in planes with him, stay in big hotels, and have the same food. He was a professional and a team leader that we should all aspire to be."" The Singh is Kinng maker also said that Raj Kapoor gave most actors their best performances. He also made the supporting cast shine with strong written parts, ""He was a visionary. Even the extras in the films come across as an important part. That was the RK magic."" Discussing more about the mood on an RK film set, Bazmee said that the celebrated filmmaker would be in the best of the mood, showering love on everyone if things were going as per plan on his set. And when it didn't, everyone would be at the receiving end of his scolding. ""But those were also out of love, because he wanted the best out of the actors and the film. Personally, I remember standing with my hands folded behind me. He was a big man for me to even have an equation with. But just being in the same room was a learning experience."" As readers would know, to celebrate his 100th birth anniversary, an RK Film Festival has been planned across 40 cities, from December 13-15. Anees Bazmee picked Prem Rog as the film he would want to watch again on the big screens. He also shared that it's a great opportunity to take the iconic films to the younger generation, ""I am so glad that Raj sahab's legacy continues through his grandchildren now. I think Ranbir Kapoor, Kareena Kapoor and even Karisma Kapoor are such amazing actors. Even Chintu ji (Rishi Kapoor) contributed so much to the Kapoor name."" Anees Bazmee also remembered the famous RK Studios, sharing that most films were shot there. He added that they would spend their entire day there, and that he has beautiful memories of the place. ""All his sets were so grand, almost like it came from another world. Raj saab ka kamaal hi kuch aur tha (He really did wonders),"" the proud student concluded.Published By: Anvita SinghPublished On: Dec 12, 2024ALSO READ |  Kareena-Saif, Ranbir Kapoor in Delhi to mark Raj Kapoor's 100th birth anniversary
",bollywood,2024-12-12T17:16:00,17.8,0.6
c2af656f-3e8c-408a-b24b-4a4a457136b8,"Go this weekend: All We Imagine as Light back in cinemas, Payal Kapadia thrilledDirector Payal Kapadia's film, All We Imagine As Light, has returned to cinemas with improved showtimes in select cities.",https://www.indiatoday.in/movies/bollywood/story/all-we-imagine-as-light-back-in-cinemas-director-payal-kapadia-thrilled-2648880-2024-12-12,"Director Payal Kapadia’s acclaimed film All We Imagine As Light is now back in cinemas once again. The Cannes award-winning film is set to receive better showtimes in select cities such as Delhi, Mumbai, Bhubaneshwar, two weeks after its initial release in India on November 22. The announcement comes after numerous fans expressed their desire for better screening slots, tagging Kapadia on social media and requesting wider access to the film. Kapadia shared the news on X with the caption, ""And back in Delhi with great timings ! Pls tag Delhi folks... I don’t know how long it will last so go go go this weekend which you still can (sic).""

And back in Delhi with great timings !
Pls tag Delhi folks... I don’t know how long it will last so go go go this weekend which you still can pic.twitter.com/nX2poBgsYN
— Payal Kapadia (@PayalKapadia86) December 12, 2024
 And back in Delhi with great timings !
Pls tag Delhi folks... I don’t know how long it will last so go go go this weekend which you still can pic.twitter.com/nX2poBgsYN
— Payal Kapadia (@PayalKapadia86) December 12, 2024 Payal Kapadia’s All We Imagine As Light has announced updated showtimes in select cities. In Delhi, the film will screen at 5:20 pm, 3:25 pm, and 4:25 pm. Mumbai showtimes include 1:45 pm, 7:50 pm, and 3:45 pm. Additionally, there is a screening in Bhubaneshwar at 3:15 pm. These changes come as part of the film's re-release, aiming to provide better accessibility to audiences. Recently, the film bagged two nominations in Golden Globe Awards 2025, including Best Director (Motion Picture) and Best Non-English Language Motion Picture.



 

 
 


 


View this post on Instagram

 


 
 
 


 
 


 
 
 



 
 

A post shared by All We Imagine as Light (@allweimagineaslightfilm)


 A post shared by All We Imagine as Light (@allweimagineaslightfilm)
 The film became the first Indian film to win the prestigious Grand Prix at Cannes 2024. It has also received the Jury Grand Prize at the Asia Pacific Screen Awards, Best International Feature at Gotham Awards, and Best International Film Award at the New York Film Critics Circle, among several others.Published By: Trisha BhattacharyaPublished On: Dec 12, 2024READ MORE |  Payal Kapadia reacts to jurors claiming All We Imagine... 'wasn't Indian enough'
",bollywood,2024-12-12T17:30:00,17.8,0.5
68ff93ae-7ba5-409f-a0d1-af64ac51e99c,"Priyanka Chopra on working in SRK's Don: I tasted blood a little bitGlobal icon Priyanka Chopra recently opened up about working in the Farhan Akhtar directorial, Don, which also starred superstar Shah Rukh Khan in the lead. ",https://www.indiatoday.in/movies/bollywood/story/priyanka-chopra-on-working-in-shah-rukh-khan-don-2648797-2024-12-12,"Global icon Priyanka Chopra recently turned heads at the Red Sea Film Festival. At the event, while discussing her career, Priyanka also opened up about doing action on screen while working on the Shah Rukh Khan-starrer Don. The actor said she ""tasted blood a little bit"" while doing the Farhan Akhtar directorial.  “I took Tai Chi classes and worked really hard to perfect it because I wanted to do it right. By the time I came to Don, I had realised that the most important thing to focus on is my craft, not your relationships with your director, co-actors, not how you behave on set, but what you do between action and cut,” said the actor. 



 

 
 


 


View this post on Instagram

 


 
 
 


 
 


 
 
 



 
 

A post shared by Patty Cardona (@jerryxmimi)


 A post shared by Patty Cardona (@jerryxmimi)
 Stating that people enjoyed watching her in the film, Priyanka said, ""A lot of training went into the action sequences in Don, and I tasted blood a little bit. I look really good with a weapon in my hand defending my country; what can I say?” Priyanka Chopra essayed the role of Roma in Don. The original, written by Salim-Javed, starred Amitabh Bachchan in the lead role. Filmmaker Farhan Akhtar remade Don in 2006 with SRK in the lead.  The director recently announced Don 3, which will see Ranveer Singh in the titular role. The movie will also star Kiara Advani in a pivotal role. Published By: Anvita SinghPublished On: Dec 12, 2024ALSO READ |  Priyanka Chopra shares 'magic' moments with daughter Malti and Nick JonasMust Watch 
",bollywood,2024-12-12T14:51:00,9.6,2.1
c1f709c3-03f3-4303-a2d6-57d05b045ae1,"Don teaser: Diljit Dosanjh collabs with OG don SRK for upcoming music videoDiljit Dosanjh has released a teaser for his music video Don, featuring a special voiceover by Shah Rukh Khan. The teaser has captured fans' attention with SRK's powerful narration.",https://www.indiatoday.in/movies/bollywood/story/og-don-shah-rukh-khan-diljit-dosanjh-don-teaser-music-video-2648785-2024-12-12,"Singer-actor Diljit Dosanjh has unveiled the teaser for his upcoming music video Don, leaving fans excited with a special appearance by the voice of Bollywood superstar Shah Rukh Khan. The teaser, released on Thursday, showcases SRK delivering a powerful voiceover that has garnered widespread attention. The teaser was shared with the caption, ""Agar Sab Se Uper Tikna Hai Toh Maa Ki Duaa Chahiye ONE & ONLY KING @iamsrk (sic).""



 

 
 


 


View this post on Instagram

 


 
 
 


 
 


 
 
 



 
 

A post shared by DILJIT DOSANJH (@diljitdosanjh)


 A post shared by DILJIT DOSANJH (@diljitdosanjh)
 In the voiceover, Shah Rukh Khan says in Hindi, ""Puraani kahawat hai, ke sabse upar jaana hai to bohot saari mehnat chahiye. Lekin agar sabse upar tikna hai, to maa ki dua chahiye. Tumhara mujh tak pohochna mushkil hi nahi, namumkin hai. Kyunki dhool kitni bhi oonchi chali jaaye, kabhi aasman ko ganda nahi kar sakti. (There is an old saying that to rise to the top, immense hard work is required. But to stay at the top, you need a mother’s blessings. Reaching me is not just difficult; it is impossible. No matter how high the dust rises, it can never tarnish the sky.)"" The collaboration marks a unique blend of music and cinematic flair, with Dosanjh bringing his distinct musical style and Khan lending his iconic voice. Fans have expressed excitement on social media. One fan has written, ""King of Bollywood x king of punjabi industry (sic).""  Diljit Dosanjh recently took the stage in Bengaluru. To everyone’s surprise, the concert was graced by actor Deepika Padukone. Not only did she share the stage with Diljit, dancing to his tunes, but she also taught him a few Kannada phrases. Published By: Trisha BhattacharyaPublished On: Dec 12, 2024READ MORE |  No songs on alcohol, drugs: Chandigarh child panel to Diljit Dosanjh before show
",bollywood,2024-12-12T14:25:00,11.3,3.9
c351191e-93d8-4283-a980-063a81e0e623,"Varun Dhawan's Baby John: What to expect from the remake of Atlee's TheriBollywood star Varun Dhawan takes on a thrilling new role in Baby John, a remake of the Tamil hit, Theri. Directed by Kalees and produced by Atlee, the film promises action, drama, and emotional depth.",https://www.indiatoday.in/movies/bollywood/story/varun-dhawans-baby-john-what-to-expect-from-the-remake-of-atlees-theri-thalapathy-vijay-2647757-2024-12-11,"Bollywood star Varun Dhawan is gearing up to take audiences on a high-octane ride with his upcoming film, Baby John. Directed by Kalees and bankrolled by Atlee, this film is a remake of Atlee’s 2016 Tamil hit Theri, which starred Thalapathy Vijay, Samantha, and Amy Jackson.  If the trailer is anything to go by, Baby John appears to stick closely to the original story, promising a mix of emotional depth, thrilling action, and larger-than-life moments. Here’s what makes this project an exciting addition to the year’s lineup.  advertisementA Cop-Turned-Family Man First things first, let’s address the elephant in the room -- Varun Dhawan won’t be playing a double role in Baby John. Much like Thalapathy Vijay in Theri, Varun’s character is a decorated police officer who is forced to leave the force under mysterious circumstances (no spoilers, of course!) and move to a quiet life with his young daughter.   First things first, let’s address the elephant in the room -- Varun Dhawan won’t be playing a double role in Baby John. Much like Thalapathy Vijay in Theri, Varun’s character is a decorated police officer who is forced to leave the force under mysterious circumstances (no spoilers, of course!) and move to a quiet life with his young daughter.   But wouldn’t it be a twist if there was a secret double role lurking somewhere? While the trailer doesn’t suggest this, it’s still fun to imagine the dramatic possibilities.  Even without a second character, Varun has a meaty role to sink his teeth into. The father-daughter relationship and its emotional resonance are sure to tug at your heartstrings, just as they did in Theri.   While Baby John sticks closely to its source material, the fact that it’s a remake doesn’t mean it lacks originality.   Varun Dhawan: Stepping into the Mass Hero Arena  What truly has fans buzzing is the chance to see Varun Dhawan embrace a massy, larger-than-life action hero persona. Sure, we saw shades of an intense Varun in Badlapur, but Baby John could take this to a whole new level. Following in the footsteps of Atlee’s Jawan, which turned Shah Rukh Khan into a never-seen-before action hero, this film has the potential to elevate Varun’s stardom.   The trailer already teases some explosive action sequences, and Varun looks every bit the part. His work in Citadel: Honey Bunny has proven that he can handle intense choreography; so expect punches, kicks, and slow-motion shots galore. For fans of South Indian cinema and Thalapathy Vijay’s Theri, this will be a litmus test for how Varun stacks up to the original star.Look Out for Top-Notch Craftsmanship Another highlight of Baby John is its technical brilliance. The cinematography by Kiran Koushik promises to make the action sequences pop and the emotional moments shine. The trailer hints at a visual treat, with rich colours and dramatic lighting accentuating every frame. Expect the camera work to take you straight into the heart of the chaos while also giving weight to the film’s more tender scenes.   And let’s not forget the editing. Reuben, who worked on the blockbuster Jawan, is in charge of piecing this film together. His knack for creating tight, edge-of-your-seat sequences will be crucial in making Baby John a gripping experience. If Jawan is anything to go by, Reuben knows how to keep audiences glued to their seats.    Cameos and Soundtracks to Look Forward To  Adding even more excitement is Salman Khan’s cameo as DIG Varadha Rajan. His brief but impactful appearance in the trailer has already sent fans into a frenzy.  This marks the first step in Salman’s collaboration with Atlee, and it’s thrilling to see the groundwork being laid for bigger things to come. Who wouldn’t want to see Salman and Varun sharing the screen in a high-stakes action sequence?   Apart from Salman Khan, Sanya Malhotra will also be seen in a cameo appearance.  Music is another element that’s bound to elevate the film. Thaman S, known for his dynamic compositions, is behind the score, and it already sounds like a winner.   The trailer features a track with a rap by Raja Kumari, blending Thaman’s signature beats with contemporary energy. The result? A soundtrack that’s sure to stick in your head long after the credits roll.   Varun Dhawan’s distinct style and Bollywood’s flair for grandeur will undoubtedly give the film its own identity. For audiences who loved Theri, Baby John offers a chance to revisit a beloved story with fresh faces and a slightly different lens.  For those new to the tale, it’s an opportunity to experience a gripping narrative that blends action, drama, and heartfelt moments.   In a time when Bollywood is embracing mass filmmaking in a big way, Baby John could be a major turning point for Varun Dhawan. Whether it’s his transformation into an action hero, the film’s high production values, or the buzzworthy cameos and music, there’s plenty to look forward to.  So, mark your calendars and get ready — Baby John arrives on December 25, 2024.Published By: Trisha BhattacharyaPublished On: Dec 11, 2024READ MORE |  Varun Dhawan's Baby John taster cut sends fans into frenzy: The hype is real
",bollywood,2024-12-11T11:31:00,17.0,3.1
0e006bea-61bf-45f3-9ffc-2b75d976e3cb,"Singham Again OTT release: When and where to watch Ajay Devgn's actionerSingham Again, starring Ajay Devgn, is now available on Prime Video. The film, which was released on Diwali, earned around Rs 300 crore in India. ",https://www.indiatoday.in/movies/bollywood/story/singham-again-on-ott-when-and-where-to-watch-rohit-shetty-ajay-devgns-actioner-2652743-2024-12-20,"Singham Again, starring Ajay Devgn, Kareena Kapoor, Arjun Kapoor, and Tiger Shroff, is now available on OTT. The high-octane action and compelling narrative have captivated audiences nationwide. Singham Again, released in theatres on Diwali, is available on Prime Video for rent. Ajay Devgn reprises his iconic role as Bajirao Singham, while Ranveer Singh adds his signature energy and comedic flair. Arjun Kapoor's portrayal of the villain has been praised for its depth. The film has collected Rs 297 crore in India, according to Sacnilk.com. Watch the trailer of Singham Again here:    India Today Digital's review of Singham Again reads, ""What we do need to mention is how beautifully Rohit Shetty incorporated a mythological story into a contemporary setting. Other filmmakers (if you know, you know) could take a leaf from his vision of how you can tell these stories with a modern twist without making them ghastly. Be it the background score for each character or the references to the epic tale, it fascinates and entertains at the same time."" Singham Again also features Akshay Kumar, Kareena Kapoor Khan, Ranveer Singh, Deepika Padukone, Shweta Tiwari and Dayanand Shetty, among others. It is the third in the Singham franchise and fifth in Shetty's cop-verse. Published By: Anisha RaoPublished On: Dec 20, 2024ALSO READ |  Diljit Dosanjh in Chamkila, Arjun Kapoor in Singham Again: Top performances of 2024Must Watch 
",bollywood,2024-12-20T12:11:00,9.4,1.3
6968f830-dcd4-46c5-a90b-8c2c065ceee6,"Thalapathy Vijay loved Varun Dhawan's work in Baby John: Director KaleesIn an interview, director Kalees revealed that Thalapathy Vijay was impressed by Baby John and highly appreciated Varun Dhawan's performance. Baby John is an adaptation of the 2016 Tamil film in which Vijay played the lead role.






",https://www.indiatoday.in/movies/bollywood/story/thalapathy-vijay-impressed-baby-john-varun-dhawan-work-director-kalees-2652819-2024-12-20,"Actor Thalapathy Vijay was impressed by the trailer of Baby John. According to director Kalees, Vijay praised the film's unique presentation. The Varun Dhawan-starrer Baby John is an adaptation of Atlee's 2016 Tamil film Theri, which originally featured Thalapathy Vijay in the lead role. Kalees revealed that Vijay was deeply impressed by Varun’s performance and the energy he brought to the film. While talking to India Today Digital, Kalees said, ""Atlee introduced me to Vijay sir because he has worked with him, and I was kind of new to him. He was warm during the meeting. Later, we showed him the trailer, and he was very impressed. He had such kind words to say about it—it really made my day. Vijay sir also appreciated Varun's work and the way we have presented him."" ""We could have easily shown Varun in Manali or any other state, but those locations have already been overexposed to audiences. We wanted to bring a new element, so Varun's character is set in Kerala. We have explored Kerala like never before in Baby John,” he added. Having said that, Kalees was asked if he is planning to bring the Tamil actor for a cameo in Baby John, the director responded, ""Aha! No, here we have Salman Khan's larger-than-life cameo, which will surely make the audience happy. Having said that, we would have loved to get him too, but he was already busy with his political career at the time."" Earlier, Shah Rukh Khan had praised the film’s trailer and lauded the efforts of the entire team. He highlighted the performances of the star-studded cast, including Varun Dhawan, Jackie Shroff, Keerthy Suresh, and Wamiqa Gabbi. “What an exciting trailer. Well done, really looking forward to seeing the film....@kalees_dir your #BabyJohn is everything like u. Energetic and full of action. @Atlee_dir go forth and conquer now as a producer. Love u. @Varun_dvn I am so happy to see u like this, all tough. @bindasbhidu deadly u look Jaggu da... @keerthyofficial #WamiqaGabbi all the best....A complete package, wishing goodness to the whole team (sic),” he wrote on X. Set for release on December 25, the film stars Keerthy Suresh, Wamiqa Gabbi, and Jackie Shroff in key roles. Baby John is produced by Atlee and his wife, Priya Atlee.Published By: Prachi aryaPublished On: Dec 20, 2024ALSO READ  |  Director Atlee on Baby John vs Pushpa 2 in theatres: Don't call it a clashTrending Reel 
",bollywood,2024-12-20T13:30:00,16.3,0.9
