UUID,Headline,Link,Content,Category,DateTime,Positive,Negative
242ae4c3-d846-45bb-9e34-fdc8bd208212,"Sanathan Textiles IPO opens for bidding: Check issue size, price band, latest GMPSanathan Textiles' Rs 550 crore IPO offers investment opportunities in a leading yarn manufacturer, with proceeds directed towards debt repayment and growth initiatives.",https://www.indiatoday.in/business/story/sanathan-textiles-ipo-opens-for-bidding-check-opening-date-closing-date-issue-size-price-band-latest-gmp-2652183-2024-12-19,"Sanathan Textiles Limited, a leading polyester yarn manufacturer and global supplier of cotton yarn, launched its initial public offering (IPO) on December 19, 2024. The company plans to raise Rs 550 crore through the issue, which consists of a fresh issue of shares and an offer for sale (OFS). The IPO will remain open for bidding until December 23, 2024.advertisementIPO DETAILS AND PRICE BANDThe IPO comprises a fresh issue of 1.25 crore shares worth Rs 400 crore and an OFS of 0.47 crore shares aggregating Rs 150 crore. The price band for the IPO is set at Rs 305 to Rs 321 per share, with a minimum lot size of 46 shares.Retail investors need to invest a minimum of Rs 14,766, while small non-institutional investors (sNII) and large non-institutional investors (bNII) require investments of Rs 2,06,724 and Rs 10,04,088, respectively. The IPO comprises a fresh issue of 1.25 crore shares worth Rs 400 crore and an OFS of 0.47 crore shares aggregating Rs 150 crore. The price band for the IPO is set at Rs 305 to Rs 321 per share, with a minimum lot size of 46 shares. Retail investors need to invest a minimum of Rs 14,766, while small non-institutional investors (sNII) and large non-institutional investors (bNII) require investments of Rs 2,06,724 and Rs 10,04,088, respectively. Sanathan Textiles’ last grey market premium (GMP), updated on December 19, 2024 as on 08:29 AM is Rs 40 per share. Based on the cap price of Rs 321, the estimated listing price is Rs 361, indicating a potential 12.46% gain per share. The shares are set to be listed on the BSE and NSE, with the tentative listing date being December 27, 2024. The allotment of shares is expected to be finalised on December 24, 2024.BUSINESS OVERVIEW AND OBJECTIVES Incorporated in 2005, Sanathan Textiles operates across three verticals: polyester yarn products, cotton yarn products, and yarns for technical textiles. Its technical textiles are utilised in industries such as automotive, healthcare, construction, sports, and protective clothing. The IPO proceeds will be used for repayment or pre-payment of borrowings, investment in its subsidiary Sanathan Polycot Private Limited for debt repayment, and general corporate purposes. With a sound business foundation and growth potential, Sanathan Textiles IPO presents a good investment opportunity for both retail and institutional investors.Published By: Jasmine anandPublished On: Dec 19, 2024
",business,2024-12-19T11:56:00,13.2,1.9
d6532780-0246-4792-83cd-becd937400e2,"Inventurus Knowledge Solutions IPO share listing: Stocks list at 43% premium Inventurus Knowledge Solutions IPO share price: On the NSE, the shares opened at Rs 1,900 per share, marking a premium of 42.96% over the issue price. ",https://www.indiatoday.in/business/story/inventurus-knowledge-solutions-share-price-today-ipo-listing-43-percent-premium-stmp-2652146-2024-12-19,"Shares of Inventurus Knowledge Solutions Limited made a bumper debut on the stock exchanges, listing at a premium of 43% on Thursday. The stellar debut follows the strong response to the company’s Rs 2,498 crore initial public offering (IPO), which was subscribed 52.68 times. On the NSE, the shares were listed at Rs 1,900 per share, marking a premium of 42.96% over the issue price. The price band for the IPO was set between Rs 1,265 and Rs 1,329 per share. The company’s listing on the BSE also saw a solid start, with the stock debuting at Rs 1,856 per share, a premium of around 40%. With the listing, the market capitalisation of Inventurus Knowledge Solutions reached Rs 32,977.22 crore, reflecting investor confidence in the company’s growth prospects. The strong listing exceeded expectations set in the grey market, where IPO shares are traded informally before listing. The grey market premium (GMP) had indicated a healthy performance, but the actual listing surpassed these unofficial estimates. Inventurus Knowledge Solutions opened its IPO for bidding on December 12 and closed on December 16. The IPO aimed to raise Rs 2,497.92 crore, entirely through an offer for sale (OFS) of 1.88 crore shares by existing shareholders. The IPO price band was set at Rs 1,265 to Rs 1,329 per share, and the minimum lot size for investors was 11 shares. Notably, the IPO received strong backing from anchor investors. The company secured Rs 1,120.18 crore from 61 anchor investors at the upper end of the price band, Rs 1,329 per share, ahead of the public offering. The IPO saw huge interest from investors, with subscription levels highlighting robust demand across categories. Retail investors, high-net-worth individuals (HNIs), and institutional investors all participated actively, contributing to the overall subscription rate of 52.68 times. Inventurus Knowledge Solutions Limited provides healthcare support services. Its strong market positioning and growth potential have attracted considerable attention from investors. The company’s focus on expanding its services and maintaining operational efficiency has boosted its reputation in the healthcare outsourcing industry.Published By: Sonu VivekPublished On: Dec 19, 2024
",business,2024-12-19T10:50:00,22.1,1.3
b00b7e98-4c06-4538-a41f-a18c0f21c753,"Rupee plunges to all-time low, reaches Rs 85 against US dollar Rupee falls to all-time low: The rupee dropped to 85.0650 against the US dollar in early trade, compared to 84.9525 on Wednesday.",https://www.indiatoday.in/business/story/rupee-hits-all-time-low-rs-85-against-us-dollar-reason-us-fed-rate-cut-market-fall-2652136-2024-12-19,"Rupee fell to an all-time low against the US dollar on Thursday, breaching the Rs 85 mark for the first time. This decline comes after the US Federal Reserve cut key interest rates by 25 bps and signalled fewer rate cuts in 2025, putting additional strain on the currency, which has already been under pressure due to weak capital inflows and other economic challenges. The rupee dropped to 85.0650 against the US dollar in early trade, compared to 84.9525 on Wednesday. The pace of the rupee’s depreciation has accelerated recently, with the fall from Rs 84 to Rs 85 taking just two months. In contrast, the slide from Rs 83 to Rs 84 took 14 months, and it took 10 months for the rupee to weaken from Rs 82 to Rs 83. The rupee’s decline is not an isolated event, as other Asian currencies also weakened on Thursday. The Korean won, Malaysian ringgit, and Indonesian rupiah all fell by 0.8%-1.2% during the day. The sell-off in Asian currencies followed the Federal Reserve’s latest policy guidance. The Fed’s ""dot plot,"" which outlines its rate expectations, now projects only two rate cuts in 2025, half of what was previously signalled in September. Federal Reserve Chair Jerome Powell’s comments further added to the market’s caution. He said, ""From here, it’s a new phase, and we’re going to be cautious about further cuts.""WHAT'S DRIVING THE FALL  The rupee’s weakening has been driven by a combination of global and domestic factors. India’s economic growth slowed to a seven-quarter low in the July-September period, while the merchandise trade deficit has been widening. Capital inflows into the country have also remained subdued. Persistent strength in the US dollar has added to the rupee’s troubles. Expectations of robust US economic policies have kept the dollar strong, and the Fed’s latest guidance is expected to further boost the greenback’s value. India’s slowing economic growth has also led to speculation that the Reserve Bank of India (RBI) may need to cut rates soon, adding to downward pressure on the rupee. Akshay Kumar, Head of Global Markets at BNP Paribas India, noted, ""In the short term, we can expect upward pressure on USD/INR to remain."" The challenging environment for the rupee has prompted investors to raise their short positions on the currency to a two-year high, according to a recent Reuters poll. The rupee has already weakened by 2% so far this year, placing it in the middle of the performance pack among Asian currencies. Despite routine interventions by the Reserve Bank of India to stabilise the currency, analysts believe the rupee’s muted volatility of recent years may not continue in 2025.Published By: Sonu VivekPublished On: Dec 19, 2024Must Watch 
",business,2024-12-19T17:37:00,6.1,8.5
726ddefa-be48-4b52-9ad4-4ca7c33feee1,"Dalal Street bloodbath: 3 reasons behind today's stock market crashStock market crash: Sensex dropped over 1,000 points while Nifty fell below 24,000, marking the fourth consecutive day of losses for the benchmark indices. ",https://www.indiatoday.in/business/story/market-crash-dalal-street-bloodbath-3-reasons-behind-today-fall-us-fed-rate-cut-weak-rupee-2652125-2024-12-19,"The stock markets tanked in early trade on Thursday, mirroring losses in global markets, extending their losses for the fourth consecutive session. This drop followed the US Federal Reserve’s decision to cut interest rates by 25 basis points for the third time in a row. While the rate cut was anticipated, the Fed’s cautious outlook on further cuts disappointed investors, dampening hopes for a year-end rally. The S&P BSE Sensex fell by 1,153.17 points, or 1.44%, to 79,029.03, while the Nifty declined by 213.10 points, or 0.88%, to 23,985.75. This marked the fourth consecutive day of losses for the benchmark indices. Leading the slide, Wipro dropped 2.64% to Rs 304.35, making it the worst-performing stock on the Nifty. Other significant losers included Shriram Finance, Asian Paints, Hindalco, ONGC, Infosys, and Tata Steel, which all declined by more than 2%.GLOBAL SELL-OFF The US Federal Reserve’s decision to cut rates to the range of 4.25%-4.50% was in line with market expectations. However, the Fed’s guidance for only two more rate cuts in 2025—against market hopes for three or four—spooked investors. This triggered a sell-off in Wall Street, with the Dow Jones dropping 1,123.03 points (2.6%) to 42,326.87, the Nasdaq falling 716.37 points (3.6%) to 19,392.69, and the S&P 500 tumbling 178.45 points (3.0%) to 5,872.16. The cautious outlook also impacted Asian markets. Indices in Japan, China, and South Korea fell by up to 1.2%, and the sentiment carried over to Indian markets. Analysts suggest that the sharp correction may end hopes of a ""Santa rally"" in the final weeks of December.DOMESTIC CONCERNS Weak data on the domestic front added to the selling pressure. The rise in the US dollar and bond yields led to concerns about foreign outflows from Indian markets. The dollar index, which tracks the dollar’s strength against a basket of six major currencies, reached 108. Meanwhile, the 10-year US bond yield increased to 4.5%. Foreign Portfolio Investors (FPIs) were net sellers, pulling out Rs 1,316.81 crore from Indian equities on Wednesday. Analysts noted that a stronger dollar and higher bond yields typically lead to capital outflows from emerging markets, adding pressure on local currencies. The rupee is now at risk of further depreciation against the dollar, which could make Indian assets less attractive to global investors.KEY LEVELS Technical analysts highlighted critical support levels for the Nifty. Rajesh Bhosale from Angel One stated that 24,000 would act as a psychological level, while 23,900—aligned with the 200-day Simple Moving Average (SMA) and the 61.8% Fibonacci retracement—would serve as key support zones. Santosh Meena, Head of Research at Swastika Investmart Ltd, said that the Put-Call Ratio (PCR) of 0.55 indicates an oversold market. This suggests that Nifty might stabilise in the 23,800–23,900 range and trade sideways in the short term. V K Vijayakumar of Geojit Financial Services explained that high market valuations require only a small trigger for a sharp correction. The Fed’s guidance, which indicated slower rate cuts in 2025, provided that trigger. Vijayakumar added that while the Fed chief’s comments about the US economy and labour market were positive, markets reacted negatively as expectations were not met. Nomura analysts had also predicted a hawkish Fed stance, expecting the pace of rate cuts to slow in the coming year. Their prediction materialised, with market sentiment turning cautious globally.Published By: Sonu VivekPublished On: Dec 19, 2024Must Watch 
",business,2024-12-19T10:13:00,7.6,8.5
1b366b0c-8d5e-4fa0-b1d5-111b2b5f2c1a,"Wall Street jitters: Sensex crashes, Nifty tumbles over US Fed rate cutStock market today: The S&P BSE Sensex was down 925.21 points to 79,256.69, while the NSE Nifty50 lost 309.75 points to 23,889.10. ",https://www.indiatoday.in/business/story/opening-bell-market-crash-fall-sensex-nifty-wall-street-jitters-hit-india-us-fed-rate-cuts-25-bps-2652111-2024-12-19,"Benchmark stock market indices crashed on Thursday, mirroring global trends after the US Federal Reserve announced cuts in key interest rates by 25 basis points.  The S&P BSE Sensex was down 925.21 points to 79,256.69, while the NSE Nifty50 lost 309.75 points to 23,889.10 as of 9:25 AM.  At one point of time, the Sensex was down over 1,100 points in early trade but swiftly recovered to settle down below 900 points.  Dr. V K Vijayakumar, Chief Investment Strategist, Geojit Financial Services said that when valuations are high the market needs only a trigger to correct sharply. ""This trigger was provided by the Fed guidance of fewer rate cuts in 2025, which went against market expectations. Even though the  rate cut of 25 bp was in tune with the market’s expectation, the indication of only two cuts of 25 bp each in 2025 against market expectation of three or even four cuts spooked the market resulting in a sharp sell-off in Wall Street. The Fed chief’s comments regarding the economy and the labour market are, in fact, positive, suggesting a resilient US economy. But always the market gets spooked when the reality falls short of expectations,"" he added.  India VIX, which measures market volatility, rose by 3.70%.The Nifty Midcap100 index fell 0.84%, while the Nifty Smallcap100 index declined 1.02%.  The dollar index rising above 108 and the 10-year bond yield spiking to 4.52 % are clearly negatives from the perspective of FII fund flows. But this is likely to be only temporary. ""Sharp cuts in the market today will provide opportunities for investors to buy. The broader market will be impacted less despite high valuations since the FII impact will be negligible in this segment. Therefore, there can be a sharp bounce back in growth stocks in this segment. Long-term investors, who can ignore short-term gyrations, should focus on fairly valued large-caps which will provide buying opportunities for investors who are prepared to wait,"" said Vijayakumar.  All sectoral indices were trading in the red, with the steepest declines seen in Nifty Metal falling 1.67%, Nifty Financial Services dropping 1.32%, Nifty Financial Services 25/50 down 1.33%, and Nifty Financial Services Ex-Bank losing 1.42%. Nifty Auto declined 1.27%, Nifty Bank decreased 1.24%, and Nifty IT lost 1.25%. Other significant drops included Nifty PSU Bank falling 1.27%, Nifty Private Bank down 1.14%, and Nifty Midsmall IT Services declining 0.86%. The remaining sectors also saw losses with Nifty Oil & Gas down 0.99%, Nifty Consumer Durables falling 0.79%, Nifty Media dropping 0.75%, Nifty Realty declining 0.85%, and Nifty Healthcare Index decreasing 0.15%. Nifty FMCG and Nifty Pharma saw relatively smaller drops of 0.29% and 0.09% respectively.Published By: Sonu VivekPublished On: Dec 19, 2024Must Watch 
",business,2024-12-19T09:50:00,17.6,6.4
1dae3563-e6f1-43ae-9709-8b4b39d69862,"Transrail Lighting IPO: All you need to know. Check GMP before subscribing Transrail Lighting Limited, established in February 2008, is an engineering and construction company specialising in power transmission and distribution.",https://www.indiatoday.in/business/story/transrail-lighting-ipo-opening-date-price-band-issue-size-gmp-details-before-subscribing-2652106-2024-12-19,"Transrail Lighting Limited’s initial public offering (IPO) will open for bidding on December 19, 2024, with the company aiming to raise Rs 838.91 crore. Transrail Lighting IPO comprises a fresh issue of Rs 400 crore and an offer for sale worth Rs 438.91 crore. This IPO will allow investors to subscribe to shares within a price band of Rs 410 to Rs 432 per share. Transrail Lighting Limited, established in February 2008, is an engineering and construction company specialising in power transmission and distribution. The company is known for manufacturing lattice structures, conductors, and monopoles, which are key components in power infrastructure.  The bidding window for the IPO will close on December 23, 2024. Retail investors need to apply for a minimum lot size of 34 shares, which will require an investment of Rs 14,688. Small Non-Institutional Investors (sNII) need to invest in at least 14 lots, amounting to Rs 2,05,632. Large Non-Institutional Investors (bNII) must invest in 69 lots, which equals Rs 10,13,472. The IPO is managed by several leading financial institutions. Inga Ventures Pvt Ltd, Axis Capital Limited, HDFC Bank Limited, and IDBI Capital Market Services Limited are the book-running lead managers for the issue. Link Intime India Private Ltd serves as the registrar for the IPO, ensuring a smooth allocation process for investors.LATEST GMP  The Grey Market Premium (GMP) for the Transrail Lighting IPO stood at Rs 145 as of December 19, 2024. Based on this premium, the estimated listing price for the shares is Rs 577, representing an expected gain of 33.56% over the upper price band. The GMP often serves as an indicator of market demand and investor sentiment ahead of the official listing. Transrail Lighting plans to use the funds raised from the IPO for several purposes. A portion of the proceeds will be allocated to meet the company’s incremental working capital needs. Another part will be invested in capital expenditure to enhance operational efficiency. Additionally, some funds will be set aside for general corporate purposes, which could include strategic initiatives and other business requirements. The company’s financial performance has shown notable growth in recent years. Revenue increased by 30.2% in the financial year ending March 31, 2024, compared to the previous year. Additionally, profit after tax (PAT) surged by an impressive 116.8% during the same period, reflecting strong operational performance and increased efficiency. Investors who are allocated shares can expect the final allotment to be declared on December 24, 2024. The shares are scheduled to be listed on the Bombay Stock Exchange (BSE) and the National Stock Exchange (NSE) on December 27, 2024, subject to regulatory approvals.Published By: Sonu VivekPublished On: Dec 19, 2024
",business,2024-12-19T09:22:00,9.4,2.2
41ae4282-ea2b-48c1-a64c-963554963b98,"US Fed cuts key interest rates by 0.25%: 3 key takeaways for stock marketsThe Fed's decision, along with its forecast of fewer rate cuts in 2025, rattled investors across the globe, leading to widespread sell-offs in equities.",https://www.indiatoday.in/business/story/us-federal-reserve-rate-cut-25-bps-jerome-powell-impact-stock-markets-sensex-nifty-outlook-what-to-expect-2652081-2024-12-19,"Stock markets are expected to open lower on Thursday, following a global market slump after the US Federal Reserve cut interest rates by 25 basis points. The Fed’s decision, along with its forecast of fewer rate cuts in 2025, rattled investors across the globe, leading to widespread sell-offs in equities. The US Federal Reserve reduced its benchmark interest rate by 0.25%, bringing it to a range of 4.25% to 4.50%. The move was widely anticipated; however, the Fed surprised markets by signalling a slower pace of rate cuts in the coming year. In its latest projections, the Fed halved the number of quarter-point cuts it expects in 2025, reducing them from four to just two. This unexpected shift has raised concerns that higher interest rates may persist longer than previously thought. Fed Chair Jerome Powell said inflation has ""eased significantly"" but remains ""somewhat elevated"" compared to the central bank's target of 2%. Powell expressed optimism about the US economy, adding that the Fed is ""significantly closer"" to ending its current rate-cutting cycle.GLOBAL MARKET REACTIONS Wall Street reacted negatively to the Fed’s announcement, with all three major US indices—Dow Jones, S&P 500, and Nasdaq—posting their biggest single-day losses in months. Yields on US Treasurys surged as investors adjusted to the prospect of prolonged higher interest rates. Asian markets followed suit, with major indices in the region also trading lower. Gift Nifty, an indicator for the Indian markets, was trading around 23,935—about 320 points below Nifty futures’ previous close—suggesting a gap-down opening for Indian equities.IMPACT ON SENSEX AND NIFTY The domestic benchmark indices, Sensex and Nifty 50, are expected to mirror global trends and open in the red. Market participants remain cautious about the broader implications of the Fed’s slower pace of easing, especially as inflation and global economic uncertainties persist. “Bullish sentiments took a hit after the Fed reduced its projections for rate cuts in 2025. While the 25 basis point rate cut was expected, the trimmed outlook for future cuts has upset market sentiment. Nifty’s 200-day moving average at 23,816 may come under pressure as the indices look poised for a negative opening,"" said Mehta Equities in its theme of the day for the markets. WHAT TO EXPECT Santosh Meena, Head of Research at Swastika Investmart Ltd said that a sharp sell-off has been witnessed in global markets following a hawkish rate cut by the US Federal Reserve. ""Gift Nifty indicates a gap-down opening, continuing the three-day losing streak. The first major support to watch is the low of the December series at 23,923, with the 200-DMA around 23,800 serving as a critical support level. The Put-Call Ratio (PCR) at 0.55 reflects an extremely oversold market, suggesting a possibility that Nifty could find support in the 23,923–23,800 zone and trade sideways. Overall, the market remains largely range-bound, with a focus on sector-specific and stock-specific movements,"" he added.  Investors in the Indian markets will be closely monitoring global cues, including the performance of US stock futures and Asian indices. The impact of the Fed’s decisions on foreign institutional investments (FIIs) in Indian equities will also be a key factor. While the Fed's move is seen as a step closer to ending its current rate-cutting cycle, its cautious approach has cast uncertainty over the pace of global economic recovery. Indian markets, like their global counterparts, will remain on edge as they navigate this evolving economic landscape. Dalal Street has faced a rough patch over the past few trading sessions. The benchmark indices, the S&P BSE Sensex and the NSE Nifty50, extended their losses on Wednesday, leaving investors worried about their year-end performance. The Sensex dropped by 502.25 points to close at 80,182.20, while the Nifty50 declined by 137.15 points to settle at 24,198.85. Financial and banking heavyweights were among the major losers, dragging the indices down further. ""The Indian market is experiencing a breakdown in the early Santa Claus rally, with the impact being more pronounced in India compared to developed markets due to the rapid appreciation of the dollar. Market sentiment remains cautious ahead of the FOMC meeting and potential policy and tariff shifts from the incoming US administration,"" said Vinod Nair, Head of Research, Geojit Financial Services.Published By: Sonu VivekPublished On: Dec 19, 2024
",business,2024-12-19T09:06:00,8.9,8.5
85e04cfc-1e2f-41d8-a28f-d669d86e1492,"Will 2025 bring a bull run? Key trends for Nifty to watchICICI Securities projects a 20% rise in Nifty for 2025, driven by historical trends, sectoral strength, and strategic stock picks.",https://www.indiatoday.in/business/story/icici-securities-says-bullish-2025-ahead-nifty-outlook-to-hit-28800-with-sectoral-leaders-in-focus-2651753-2024-12-18,"ICICI Securities, the domestic brokerage firm, predicts a strong 20% upside for the Nifty50 index in 2025, setting the stage for a bullish year ahead. While the NSE's benchmark index achieved 24,800 in CY24, market volatility in the second half caused a minor correction.Despite this, the brokerage firm is optimistic about the index heading towards 28,800, the upper band of its long-term rising channel.advertisementThe brokerage firm’s analysis highlights that buying near the 52-week EMA historically offers a median return of 23% over the next 12 months. This trend is supported by the breadth indicator, which often finds support in the 30-40 zone during bull markets.Based on these patterns, ICICI Securities forecasts a robust move to 28,800 in 2025, with a crucial support level at 22,000. Despite this, the brokerage firm is optimistic about the index heading towards 28,800, the upper band of its long-term rising channel. The brokerage firm’s analysis highlights that buying near the 52-week EMA historically offers a median return of 23% over the next 12 months. This trend is supported by the breadth indicator, which often finds support in the 30-40 zone during bull markets. Based on these patterns, ICICI Securities forecasts a robust move to 28,800 in 2025, with a crucial support level at 22,000. Past data strengthens the outlook further. On five occasions when FIIs sold equities worth over Rs 30,000 crore in a single quarter, the subsequent 12-month returns averaged 28%. Additionally, markets have delivered double-digit rallies in election years 82% of the time over the last four decades. On the sectoral front, BFSI, capital goods, and IT are expected to outperform, while the PSU and metal sectors present attractive bargain-buy opportunities.TOP STOCK PICKS FOR 2025 ICICI Securities has identified eight stocks with strong potential for the next 12 months. They are United Spirits (Target: Rs1,820), Indian Bank (Target: Rs705), Steel Authority of India (Target: Rs153), Timken India (Target: Rs2,750), CESC (Target: Rs235), BEML (Target: Rs5,390), JK Lakshmi Cement (Target: Rs994) and Rallis India (Target: Rs375). With historical trends, technical indicators, and sectoral strength aligning, 2025 appears poised for a significant Nifty50 rally. For investors, this could be the perfect time to capitalise on market opportunities and position portfolios for growth.Published By: Jasmine anandPublished On: Dec 18, 2024
",business,2024-12-18T18:01:00,17.3,0.0
6cb2bc37-3b7a-4d0c-b063-d514a6b475c2,"Rama Mohan Rao Amara appointed as SBI's new managing director: ReportThe decision was made by the Appointments Committee of the Cabinet (ACC), which is headed by the Prime Minister.",https://www.indiatoday.in/business/story/rama-mohan-rao-amara-appointed-sbi-new-managing-director-report-2651798-2024-12-18,"Rama Mohan Rao Amara has been appointed as the new Managing Director (MD) of State Bank of India (SBI), reported news agency Reuters. Amara’s appointment has been approved for a period of three years. The decision was made by the Appointments Committee of the Cabinet (ACC), which is headed by the Prime Minister. This appointment comes after Amara was recommended for the role by the Financial Services Institutions Bureau (FSIB), the official headhunter for directors in state-owned banks and institutions, earlier in September. Amara will take over the position vacated by CS Setty, the outgoing MD of SBI. This appointment fills the key vacancy in SBI's leadership team, which includes the Chairman and four Managing Directors who oversee the bank's vast operations. The FSIB had interviewed nine candidates for the role of SBI Managing Director. “Keeping in view their performance in the interface, overall experience and the extant parameters, the Bureau recommends Rama Mohan Rao Amara for the position of MD in SBI,"" the FSIB said in a statement earlier.  The selection process was based on a combination of factors, including the candidates’ experience, qualifications, and suitability for the role. Rama Mohan Rao Amara is a seasoned banker with extensive experience in various roles within SBI. Although specific details about his career background were not provided in the report, appointments to such senior positions usually consider years of experience in banking, leadership skills, and familiarity with SBI’s operations. Amara’s appointment adds to the leadership team of the country’s largest bank, which plays a critical role in driving India’s banking sector and supporting government financial initiatives.Published By: Sonu VivekPublished On: Dec 18, 2024
",business,2024-12-18T17:49:00,4.4,0.7
beb48ff2-0375-4501-bbc2-b92663c0a9e3,"Own foreign assets or income? Disclose now to avoid Rs 10 lakh penaltyTaxpayers must disclose foreign income and assets by December 31, 2024, to avoid hefty penalties under the Income Tax and Black Money Acts.",https://www.indiatoday.in/business/story/own-foreign-assets-or-income-disclose-in-itr-december-31-2024-to-avoid-rs-10-lakh-penalty-2651692-2024-12-18,"Failing to disclose foreign income and assets can land taxpayers in double trouble under both the Income Tax Act and the Black Money Act. To address widespread confusion, the Income Tax Department has released a detailed brochure on December 11, 2024, to help taxpayers navigate their disclosure obligations. With penalties and prosecution on the line, timely compliance is essential.advertisementWHO NEEDS TO REPORT AND WHAT TO DISCLOSE?All Indian residents with foreign income or assets must report them in their Income Tax Returns (ITR). This includes:
Foreign bank accounts, equity, debt interests, business interests, immovable property, and other assets.
Foreign income such as interest, dividends, capital gains, and other earnings.
The applicable schedules for reporting are Schedule FA (foreign assets), Schedule FSI (foreign income), and Schedule TR (tax relief). It must be noted that ITR-1 and ITR-4 forms cannot be used for these disclosures.STEPS FOR FILING AND DEADLINES All Indian residents with foreign income or assets must report them in their Income Tax Returns (ITR). This includes:
Foreign bank accounts, equity, debt interests, business interests, immovable property, and other assets.
Foreign income such as interest, dividends, capital gains, and other earnings.
 The applicable schedules for reporting are Schedule FA (foreign assets), Schedule FSI (foreign income), and Schedule TR (tax relief). It must be noted that ITR-1 and ITR-4 forms cannot be used for these disclosures.STEPS FOR FILING AND DEADLINES Taxpayers must declare foreign income and assets in the applicable ITR for the assessment year they were a resident in India. The deadlines are as follows: Original returns: File by July 31, 2024. Belated or revised returns: File by December 31, 2024. If a return has already been filed without these disclosures, taxpayers can revise their ITR using the correct form and schedules before the December deadline. Accurate documentation, such as acquisition details and income generated, is critical.CONSEQUENCES OF NON-DISCLOSURE Non-compliance can result in penalties of up to Rs 10 lakh if foreign assets exceed Rs 20 lakh (excluding immovable property). Further, prosecution under the Black Money Act could be initiated for false or incomplete disclosures. Late filers have until December 31, 2024, to submit belated or revised returns to avoid legal repercussions. Disclosing foreign income and assets not only ensures compliance with Indian tax laws but also avoids double taxation under international agreements. The Income Tax Department has simplified the process through a brochure that explains the steps to disclose and claim relief. Taxpayers should take this opportunity to file accurate returns and align with both the Income Tax Act and the Black Money Act. With heavy penalties and legal actions looming, timely disclosure isn’t just advisable—it’s indispensable for financial integrity.Published By: Jasmine anandPublished On: Dec 18, 2024Must Watch 
",business,2024-12-18T18:23:00,9.9,4.3
